file,step_index,entry_index,status,select_context,select_type,select_option_count,yourIndex,turn,turnActionCount,firstPlayer,energyAttached,supporterPlayed,stadiumPlayed,retreated,result,p0_deckCount,p0_discardCount,p0_prizeCount,p0_handCount,p0_benchCount,p0_activeExists,p0_activeHp,p0_activeMaxHp,p0_activeEnergyCount,p0_activeToolCount,p0_activeAppearThisTurn,p0_poisoned,p0_burned,p0_asleep,p0_paralyzed,p0_confused,p1_deckCount,p1_discardCount,p1_prizeCount,p1_handCount,p1_benchCount,p1_activeExists,p1_activeHp,p1_activeMaxHp,p1_activeEnergyCount,p1_activeToolCount,p1_activeAppearThisTurn,p1_poisoned,p1_burned,p1_asleep,p1_paralyzed,p1_confused,label
81887449.json,86,0,ACTIVE,15,1,1,0,11,6,0,1,0,0,0,-1,34,15,5,2,1,1,70,330,1,0,0,0,0,0,0,0,32,15,3,4,1,1,100,430,1,1,0,0,0,0,0,0,0
81887449.json,87,1,ACTIVE,0,0,9,1,12,1,0,0,0,0,0,-1,34,15,5,2,1,1,70,330,1,0,0,0,0,0,0,0,31,15,3,5,1,1,100,430,1,1,0,0,0,0,0,0,1
81887449.json,88,1,ACTIVE,0,0,5,1,12,2,0,1,0,0,0,-1,34,15,5,2,1,1,70,330,1,0,0,0,0,0,0,0,31,15,3,4,1,1,100,430,1,1,0,0,0,0,0,0,1
81887449.json,89,1,ACTIVE,15,1,1,1,12,3,0,1,0,0,0,-1,34,15,5,2,1,1,0,330,1,0,0,0,0,0,0,0,31,15,3,4,1,1,100,430,1,1,0,0,0,0,0,0,1
81887449.json,90,1,ACTIVE,7,1,3,1,12,4,0,1,0,0,0,-1,34,18,5,2,1,0,0,0,0,0,0,0,0,0,0,0,31,15,3,4,1,1,100,430,1,1,0,0,0,0,0,0,1
81889764.json,1,0,ACTIVE,41,9,2,0,0,1,-1,0,0,0,0,-1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81889764.json,2,0,ACTIVE,42,9,2,0,0,2,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
81889764.json,3,1,ACTIVE,42,9,2,1,0,3,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
81889764.json,4,0,ACTIVE,1,1,1,0,0,4,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
81889764.json,5,1,ACTIVE,42,9,2,1,0,5,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
81889764.json,6,1,ACTIVE,1,1,1,1,0,6,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
81889764.json,7,0,ACTIVE,38,8,4,0,0,7,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
81889764.json,8,0,ACTIVE,0,0,5,0,1,1,0,0,0,0,0,-1,43,0,6,10,0,1,160,160,0,0,1,0,0,0,0,0,47,0,6,6,0,1,70,70,0,0,1,0,0,0,0,0,0
81889764.json,9,0,ACTIVE,5,1,3,0,1,2,0,0,0,0,0,-1,43,0,6,9,0,1,160,160,0,0,1,0,0,0,0,0,47,0,6,6,0,1,70,70,0,0,1,0,0,0,0,0,0
81889764.json,10,0,ACTIVE,0,0,7,0,1,3,0,0,0,0,0,-1,41,1,6,9,2,1,160,160,0,0,1,0,0,0,0,0,47,0,6,6,0,1,70,70,0,0,1,0,0,0,0,0,0
81889764.json,11,0,ACTIVE,0,0,4,0,1,4,0,1,0,0,0,-1,41,1,6,8,2,1,160,160,0,0,1,0,0,0,0,0,47,0,6,6,0,1,70,70,0,0,1,0,0,0,0,0,0
81889764.json,12,0,ACTIVE,7,1,2,0,1,5,0,1,0,0,0,-1,41,1,6,7,2,1,160,160,0,0,1,0,0,0,0,0,47,0,6,6,0,1,70,70,0,0,1,0,0,0,0,0,0
81889764.json,13,0,ACTIVE,0,0,3,0,1,6,0,1,0,0,0,-1,40,2,6,8,2,1,160,160,0,0,1,0,0,0,0,0,47,0,6,6,0,1,70,70,0,0,1,0,0,0,0,0,0
81889764.json,14,0,ACTIVE,7,1,1,0,1,7,0,1,0,0,0,-1,33,2,6,7,2,1,160,160,0,0,1,0,0,0,0,0,47,0,6,6,0,1,70,70,0,0,1,0,0,0,0,0,0
81889764.json,15,0,ACTIVE,0,0,2,0,1,8,0,1,0,0,0,-1,39,3,6,8,2,1,160,160,0,0,1,0,0,0,0,0,47,0,6,6,0,1,70,70,0,0,1,0,0,0,0,0,0
81889764.json,16,1,ACTIVE,0,0,8,1,2,1,0,0,0,0,0,-1,39,3,6,8,2,1,160,160,0,0,0,0,0,0,0,0,46,0,6,7,0,1,70,70,0,0,0,0,0,0,0,0,1
81889764.json,17,1,ACTIVE,19,1,3,1,2,2,0,0,1,0,0,-1,39,3,6,8,2,1,160,160,0,0,0,0,0,0,0,0,46,0,6,6,0,1,70,70,0,0,0,0,0,0,0,0,1
81889764.json,18,1,ACTIVE,18,1,1,1,2,3,0,0,1,0,0,-1,39,3,6,8,2,1,160,160,0,0,0,0,0,0,0,0,46,0,6,6,0,1,70,70,0,0,0,0,0,0,0,0,1
81889764.json,19,1,ACTIVE,0,0,6,1,2,4,0,0,1,0,0,-1,39,3,6,8,2,1,160,160,0,0,0,0,0,0,0,0,45,1,6,6,0,1,330,330,0,0,1,0,0,0,0,0,1
81889764.json,20,1,ACTIVE,0,0,4,1,2,5,0,1,1,0,0,-1,39,3,6,8,2,1,160,160,0,0,0,0,0,0,0,0,45,1,6,5,0,1,330,330,1,0,1,0,0,0,0,0,1
81889764.json,21,1,ACTIVE,0,0,3,1,2,6,0,1,1,0,0,-1,39,3,6,8,2,1,160,160,0,0,0,0,0,0,0,0,45,2,6,4,0,1,330,330,1,0,1,0,0,0,0,0,1
81889764.json,22,1,ACTIVE,15,1,2,1,2,7,0,1,1,0,0,-1,39,3,6,8,2,1,0,160,0,0,0,0,0,0,0,0,45,2,6,4,0,1,330,330,1,0,1,0,0,0,0,0,1
81889764.json,23,1,ACTIVE,7,1,6,1,2,8,0,1,1,0,0,-1,39,4,6,8,2,0,0,0,0,0,0,0,0,0,0,0,45,2,6,4,0,1,330,330,1,0,1,0,0,0,0,0,1
81889764.json,24,0,ACTIVE,4,1,2,0,2,9,0,1,1,0,0,-1,39,4,6,8,2,0,0,0,0,0,0,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,1,0,0,0,0,0,0
81889764.json,25,0,ACTIVE,0,0,15,0,3,1,0,0,0,0,0,-1,38,4,6,9,1,1,70,70,1,0,0,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,26,0,ACTIVE,0,0,11,0,3,2,0,0,0,0,0,-1,38,4,6,8,1,1,330,330,1,0,1,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,27,0,ACTIVE,0,0,10,0,3,3,0,0,0,0,0,-1,38,4,6,7,1,1,330,330,1,0,1,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,28,0,ACTIVE,0,0,9,0,3,4,0,1,0,0,0,-1,38,4,6,6,1,1,330,330,2,0,1,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,29,0,ACTIVE,7,1,4,0,3,5,0,1,1,0,0,-1,38,4,6,5,1,1,330,330,2,0,1,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,30,0,ACTIVE,7,1,10,0,3,6,0,1,1,0,0,-1,37,4,6,6,1,1,330,330,2,0,1,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,31,0,ACTIVE,0,0,6,0,3,7,0,1,1,0,0,-1,36,5,6,7,1,1,330,330,2,0,1,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,32,0,ACTIVE,30,4,1,0,3,8,0,1,1,0,0,-1,36,5,6,6,1,1,330,330,2,0,1,0,0,0,0,0,45,2,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,33,0,ACTIVE,0,0,4,0,3,9,0,1,1,0,0,-1,36,6,6,6,1,1,330,330,2,0,1,0,0,0,0,0,45,3,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,34,0,ACTIVE,7,1,1,0,3,10,0,1,1,0,0,-1,36,6,6,5,1,1,330,330,2,0,1,0,0,0,0,0,45,3,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,35,0,ACTIVE,0,0,3,0,3,11,0,1,1,0,0,-1,36,6,6,6,1,1,330,330,2,0,1,0,0,0,0,0,45,3,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,36,1,ACTIVE,0,0,6,1,4,1,0,0,0,0,0,-1,36,6,6,6,1,1,330,330,2,0,0,0,0,0,0,0,44,3,5,6,0,1,210,330,0,0,0,0,0,0,0,0,1
81889764.json,37,1,ACTIVE,7,1,4,1,4,2,0,0,0,0,0,-1,36,6,6,6,1,1,330,330,2,0,0,0,0,0,0,0,37,3,5,5,0,1,210,330,0,0,0,0,0,0,0,0,1
81889764.json,38,1,ACTIVE,0,0,6,1,4,3,0,0,0,0,0,-1,36,6,6,6,1,1,330,330,2,0,0,0,0,0,0,0,43,4,5,6,0,1,210,330,0,0,0,0,0,0,0,0,1
81889764.json,39,1,ACTIVE,17,1,1,1,4,4,0,0,1,0,0,-1,36,6,6,6,1,1,330,330,2,0,0,0,0,0,0,0,43,4,5,5,0,1,210,330,0,0,0,0,0,0,0,0,1
81889764.json,40,1,ACTIVE,0,0,4,1,4,5,0,0,1,0,0,-1,36,6,6,6,1,1,330,330,2,0,0,0,0,0,0,0,43,5,5,5,0,1,330,330,0,0,0,0,0,0,0,0,1
81889764.json,41,1,ACTIVE,0,0,3,1,4,6,0,1,1,0,0,-1,36,6,6,6,1,1,330,330,2,0,0,0,0,0,0,0,43,5,5,4,0,1,330,330,3,0,0,0,0,0,0,0,1
81889764.json,42,1,ACTIVE,7,1,2,1,4,7,0,1,1,0,0,-1,36,6,6,6,1,1,330,330,2,0,0,0,0,0,0,0,36,5,5,3,0,1,330,330,3,0,0,0,0,0,0,0,1
81889764.json,43,1,ACTIVE,0,0,2,1,4,8,0,1,1,0,0,-1,36,6,6,6,1,1,330,330,2,0,0,0,0,0,0,0,42,6,5,4,0,1,330,330,3,0,0,0,0,0,0,0,1
81889764.json,44,0,ACTIVE,0,0,8,0,5,1,0,0,0,0,0,-1,35,6,6,7,1,1,120,330,2,0,0,0,0,0,0,0,42,7,5,4,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,45,0,ACTIVE,0,0,7,0,5,2,0,1,0,0,0,-1,35,6,6,6,1,1,120,330,3,0,0,0,0,0,0,0,42,7,5,4,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,46,0,ACTIVE,0,0,5,0,5,3,0,1,1,0,0,-1,37,7,6,3,1,1,120,330,3,0,0,0,0,0,0,0,41,7,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,47,0,ACTIVE,0,0,4,0,5,5,0,1,1,0,0,-1,37,8,6,2,1,1,120,330,3,0,0,0,0,0,0,0,41,7,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,48,0,ACTIVE,30,4,3,0,5,6,0,1,1,0,1,-1,37,8,6,2,1,1,120,330,3,0,0,0,0,0,0,0,41,7,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,49,0,ACTIVE,30,4,2,0,5,7,0,1,1,0,1,-1,37,9,6,2,1,1,120,330,2,0,0,0,0,0,0,0,41,7,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,50,0,ACTIVE,3,1,1,0,5,8,0,1,1,0,1,-1,37,10,6,2,1,1,120,330,1,0,0,0,0,0,0,0,41,7,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,51,0,ACTIVE,0,0,1,0,5,9,0,1,1,0,1,-1,37,10,6,2,1,1,280,330,0,0,0,0,0,0,0,0,41,7,5,5,0,1,330,330,0,0,0,0,0,0,0,0,0
81889764.json,52,1,ACTIVE,0,0,5,1,6,1,0,0,0,0,0,-1,37,10,6,2,1,1,280,330,0,0,0,0,0,0,0,0,40,7,5,6,0,1,330,330,0,0,0,0,0,0,0,0,1
81889764.json,53,1,ACTIVE,7,1,4,1,6,2,0,0,1,0,0,-1,37,10,6,2,1,1,280,330,0,0,0,0,0,0,0,0,40,7,5,5,0,1,330,330,0,0,0,0,0,0,0,0,1
81889764.json,54,1,ACTIVE,7,1,11,1,6,3,0,0,1,0,0,-1,37,10,6,2,1,1,280,330,0,0,0,0,0,0,0,0,39,7,5,6,0,1,330,330,0,0,0,0,0,0,0,0,1
81889764.json,55,1,ACTIVE,0,0,4,1,6,4,0,0,1,0,0,-1,37,10,6,2,1,1,280,330,0,0,0,0,0,0,0,0,38,8,5,7,0,1,330,330,0,0,0,0,0,0,0,0,1
81889764.json,56,1,ACTIVE,0,0,4,1,6,5,0,1,1,0,0,-1,37,10,6,2,1,1,280,330,0,0,0,0,0,0,0,0,38,8,5,6,0,1,330,330,1,0,0,0,0,0,0,0,1
81889764.json,57,1,ACTIVE,15,1,1,1,6,6,0,1,1,0,0,-1,37,10,6,2,1,1,160,330,0,0,0,0,0,0,0,0,38,8,5,6,0,1,330,330,1,0,0,0,0,0,0,0,1
81889764.json,58,0,ACTIVE,0,0,3,0,7,1,0,0,0,0,0,-1,36,10,6,3,1,1,160,330,0,0,0,0,0,0,0,0,38,8,5,6,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,59,0,ACTIVE,0,0,5,0,7,2,0,0,1,0,0,-1,35,11,6,3,1,1,160,330,0,0,0,0,0,0,0,0,39,8,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,60,0,ACTIVE,0,0,3,0,7,3,0,1,1,0,0,-1,35,11,6,2,1,1,160,330,3,0,0,0,0,0,0,0,39,8,5,5,0,1,330,330,1,0,0,0,0,0,0,0,0
81889764.json,61,1,ACTIVE,0,0,8,1,8,1,0,0,0,0,0,-1,35,12,6,2,1,1,160,330,0,0,0,0,0,0,0,0,38,8,5,6,0,1,120,330,1,0,0,0,0,0,0,0,1
81889764.json,62,1,ACTIVE,0,0,7,1,8,2,0,0,0,0,0,-1,35,12,6,2,1,1,160,330,0,0,0,0,0,0,0,0,38,8,5,5,0,1,220,430,1,1,0,0,0,0,0,0,1
81889764.json,63,1,ACTIVE,15,1,1,1,8,3,0,0,0,0,0,-1,35,12,6,2,1,1,40,330,0,0,0,0,0,0,0,0,38,8,5,5,0,1,220,430,1,1,0,0,0,0,0,0,1
81889764.json,64,0,ACTIVE,0,0,3,0,9,1,0,0,0,0,0,-1,34,12,6,3,1,1,40,330,0,0,0,0,0,0,0,0,38,8,5,5,0,1,220,430,1,1,0,0,0,0,0,0,0
81889764.json,65,0,ACTIVE,0,0,2,0,9,2,0,1,0,0,0,-1,34,12,6,2,1,1,40,330,1,0,0,0,0,0,0,0,38,8,5,5,0,1,220,430,1,1,0,0,0,0,0,0,0
81889764.json,66,1,ACTIVE,0,0,8,1,10,1,0,0,0,0,0,-1,34,12,6,2,1,1,40,330,1,0,0,0,0,0,0,0,37,8,5,6,0,1,100,430,1,1,0,0,0,0,0,0,1
81889764.json,67,1,ACTIVE,7,1,1,1,10,2,0,0,0,0,0,-1,34,12,6,2,1,1,40,330,1,0,0,0,0,0,0,0,30,8,5,5,0,1,100,430,1,1,0,0,0,0,0,0,1
81889764.json,68,1,ACTIVE,0,0,8,1,10,3,0,0,0,0,0,-1,34,12,6,2,1,1,40,330,1,0,0,0,0,0,0,0,36,9,5,6,0,1,100,430,1,1,0,0,0,0,0,0,1
81889764.json,69,1,ACTIVE,17,1,1,1,10,4,0,0,1,0,0,-1,34,12,6,2,1,1,40,330,1,0,0,0,0,0,0,0,36,9,5,5,0,1,100,430,1,1,0,0,0,0,0,0,1
81889764.json,70,1,ACTIVE,0,0,6,1,10,5,0,0,1,0,0,-1,34,12,6,2,1,1,40,330,1,0,0,0,0,0,0,0,36,10,5,6,0,1,430,430,0,1,0,0,0,0,0,0,1
81889764.json,71,1,ACTIVE,0,0,5,1,10,6,0,1,1,0,0,-1,34,12,6,2,1,1,40,330,1,0,0,0,0,0,0,0,36,10,5,5,0,1,430,430,1,1,0,0,0,0,0,0,1
81889764.json,72,1,ACTIVE,15,1,1,1,10,7,0,1,1,0,0,-1,34,12,6,2,1,1,0,330,1,0,0,0,0,0,0,0,36,10,5,5,0,1,430,430,1,1,0,0,0,0,0,0,1
81889764.json,73,1,ACTIVE,7,1,5,1,10,8,0,1,1,0,0,-1,34,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,36,10,5,5,0,1,430,430,1,1,0,0,0,0,0,0,1
81889764.json,74,1,ACTIVE,7,1,2,1,10,9,0,1,1,0,0,-1,34,18,6,2,0,0,0,0,0,0,0,0,0,0,0,0,36,10,2,8,0,1,430,430,1,1,0,0,0,0,0,0,1
81894692.json,1,0,ACTIVE,41,9,2,0,0,1,-1,0,0,0,0,-1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81894692.json,2,1,ACTIVE,1,1,1,1,0,2,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
81894692.json,3,0,ACTIVE,42,9,2,0,0,3,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
81894692.json,4,0,ACTIVE,1,1,1,0,0,4,0,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
81894692.json,5,1,ACTIVE,38,8,3,1,0,5,0,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
81894692.json,6,0,ACTIVE,0,0,6,0,1,1,0,0,0,0,0,-1,46,0,6,7,0,1,70,70,0,0,1,0,0,0,0,0,45,0,6,8,0,1,70,70,0,0,1,0,0,0,0,0,0
81894692.json,7,0,ACTIVE,0,0,1,0,1,2,0,1,0,0,0,-1,46,0,6,6,0,1,70,70,1,0,1,0,0,0,0,0,45,0,6,8,0,1,70,70,0,0,1,0,0,0,0,0,0
81894692.json,8,1,ACTIVE,0,0,8,1,2,1,0,0,0,0,0,-1,46,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,44,0,6,9,0,1,70,70,0,0,0,0,0,0,0,0,1
81894692.json,9,1,ACTIVE,19,1,2,1,2,2,0,0,1,0,0,-1,46,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,44,0,6,8,0,1,70,70,0,0,0,0,0,0,0,0,1
81894692.json,10,1,ACTIVE,18,1,1,1,2,3,0,0,1,0,0,-1,46,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,44,0,6,8,0,1,70,70,0,0,0,0,0,0,0,0,1
81894692.json,11,1,ACTIVE,0,0,5,1,2,4,0,0,1,0,0,-1,46,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,43,1,6,8,0,1,330,330,0,0,1,0,0,0,0,0,1
81894692.json,12,1,ACTIVE,0,0,5,1,2,5,0,0,1,0,0,-1,46,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,43,1,6,7,1,1,330,330,0,0,1,0,0,0,0,0,1
81894692.json,13,1,ACTIVE,7,1,1,1,2,6,0,0,1,0,0,-1,46,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,43,1,6,6,1,1,330,330,0,0,1,0,0,0,0,0,1
81894692.json,14,1,ACTIVE,0,0,4,1,2,7,0,0,1,0,0,-1,46,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,42,2,6,7,1,1,330,330,0,0,1,0,0,0,0,0,1
81894692.json,15,1,ACTIVE,0,0,4,1,2,8,0,1,1,0,0,-1,46,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,42,2,6,6,1,1,330,330,3,0,1,0,0,0,0,0,1
81894692.json,16,1,ACTIVE,7,1,6,1,2,9,0,1,1,0,0,-1,46,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,42,2,6,6,1,1,330,330,3,0,1,0,0,0,0,0,1
81898088.json,1,0,ACTIVE,41,9,2,0,0,1,-1,0,0,0,0,-1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81898088.json,2,0,ACTIVE,1,1,1,0,0,2,1,0,0,0,0,-1,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1
81898088.json,3,1,ACTIVE,1,1,2,1,0,3,1,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
81898088.json,4,0,ACTIVE,38,8,2,0,0,4,1,0,0,0,0,-1,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1
81898088.json,5,1,ACTIVE,2,1,1,1,0,5,1,0,0,0,0,-1,46,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,47,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
81898088.json,6,1,ACTIVE,0,0,7,1,1,1,1,0,0,0,0,-1,46,0,6,7,0,1,70,70,0,0,1,0,0,0,0,0,46,0,6,6,1,1,160,160,0,0,1,0,0,0,0,0,0
81898088.json,7,1,ACTIVE,7,1,2,1,1,2,1,0,0,0,0,-1,46,0,6,7,0,1,70,70,0,0,1,0,0,0,0,0,46,0,6,5,1,1,160,160,0,0,1,0,0,0,0,0,0
81898088.json,8,1,ACTIVE,0,0,6,1,1,3,1,0,0,0,0,-1,46,0,6,7,0,1,70,70,0,0,1,0,0,0,0,0,45,1,6,6,1,1,160,160,0,0,1,0,0,0,0,0,0
81898088.json,9,1,ACTIVE,0,0,2,1,1,4,1,1,0,0,0,-1,46,0,6,7,0,1,70,70,0,0,1,0,0,0,0,0,45,1,6,5,1,1,160,160,0,0,1,0,0,0,0,0,0
81898088.json,10,0,ACTIVE,0,0,8,0,2,1,1,0,0,0,0,-1,45,0,6,8,0,1,70,70,0,0,0,0,0,0,0,0,45,1,6,5,1,1,160,160,0,0,0,0,0,0,0,0,1
81898088.json,11,0,ACTIVE,0,0,5,0,2,2,1,1,0,0,0,-1,45,0,6,7,0,1,70,70,1,0,0,0,0,0,0,0,45,1,6,5,1,1,160,160,0,0,0,0,0,0,0,0,1
81898088.json,12,0,ACTIVE,5,1,2,0,2,3,1,1,0,0,0,-1,45,0,6,6,0,1,70,70,1,0,0,0,0,0,0,0,45,1,6,5,1,1,160,160,0,0,0,0,0,0,0,0,1
81898088.json,13,0,ACTIVE,0,0,5,0,2,4,1,1,0,0,0,-1,43,1,6,6,2,1,70,70,1,0,0,0,0,0,0,0,45,1,6,5,1,1,160,160,0,0,0,0,0,0,0,0,1
81898088.json,14,0,ACTIVE,7,1,7,0,2,5,1,1,1,0,0,-1,43,1,6,5,2,1,70,70,1,0,0,0,0,0,0,0,45,1,6,5,1,1,160,160,0,0,0,0,0,0,0,0,1
81898088.json,15,0,ACTIVE,7,1,8,0,2,6,1,1,1,0,0,-1,42,1,6,6,2,1,70,70,1,0,0,0,0,0,0,0,45,1,6,5,1,1,160,160,0,0,0,0,0,0,0,0,1
81898088.json,16,0,ACTIVE,0,0,3,0,2,7,1,1,1,0,0,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,45,1,6,5,1,1,160,160,0,0,0,0,0,0,0,0,1
81898088.json,17,1,ACTIVE,0,0,9,1,3,1,1,0,0,0,0,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,44,1,6,6,1,1,120,160,0,0,0,0,0,0,0,0,0
81898088.json,18,1,ACTIVE,0,0,8,1,3,2,1,0,0,0,0,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,44,1,6,5,1,1,120,160,0,0,0,0,0,0,0,0,0
81898088.json,19,1,ACTIVE,7,1,3,1,3,3,1,0,0,0,0,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,37,1,6,4,1,1,120,160,0,0,0,0,0,0,0,0,0
81898088.json,20,1,ACTIVE,0,0,7,1,3,4,1,0,0,0,0,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,43,2,6,5,1,1,120,160,0,0,0,0,0,0,0,0,0
81898088.json,21,1,ACTIVE,3,1,1,1,3,5,1,0,0,0,1,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,43,2,6,5,1,1,120,160,0,0,0,0,0,0,0,0,0
81898088.json,22,1,ACTIVE,0,0,7,1,3,6,1,0,0,0,1,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,43,2,6,5,1,1,330,330,1,0,1,0,0,0,0,0,0
81898088.json,23,1,ACTIVE,0,0,6,1,3,7,1,0,1,0,1,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,39,3,6,8,1,1,330,330,1,0,1,0,0,0,0,0,0
81898088.json,24,1,ACTIVE,0,0,6,1,3,8,1,0,1,0,1,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,39,3,6,7,2,1,330,330,1,0,1,0,0,0,0,0,0
81898088.json,25,1,ACTIVE,30,4,1,1,3,9,1,0,1,0,1,-1,41,2,6,7,2,1,70,70,1,0,0,0,0,0,0,0,39,3,6,6,2,1,330,330,1,0,1,0,0,0,0,0,0
81898088.json,26,1,ACTIVE,0,0,5,1,3,10,1,0,1,0,1,-1,41,3,6,7,2,1,70,70,0,0,0,0,0,0,0,0,39,4,6,6,2,1,330,330,1,0,1,0,0,0,0,0,0
81898088.json,27,1,ACTIVE,0,0,2,1,3,11,1,1,1,0,1,-1,41,3,6,7,2,1,70,70,0,0,0,0,0,0,0,0,39,4,6,5,2,1,330,330,1,0,1,0,0,0,0,0,0
81898088.json,28,1,ACTIVE,15,1,2,1,3,12,1,1,1,0,1,-1,41,3,6,7,2,1,0,70,0,0,0,0,0,0,0,0,39,4,6,5,2,1,330,330,1,0,1,0,0,0,0,0,0
81898088.json,29,1,ACTIVE,7,1,6,1,3,13,1,1,1,0,1,-1,41,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,39,4,6,5,2,1,330,330,1,0,1,0,0,0,0,0,0
81898088.json,30,0,ACTIVE,4,1,2,0,3,14,1,1,1,0,1,-1,41,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,1,0,0,0,0,0,1
81898088.json,31,0,ACTIVE,0,0,14,0,4,1,1,0,0,0,0,-1,40,4,6,8,1,1,20,70,0,0,0,0,0,0,0,0,39,4,5,6,2,1,330,330,1,0,0,0,0,0,0,0,1
